19
# x y z
474.1	9940	0
499.62	9858.4	0
531.23	9919.3	0
571.7	9936.5	0
639.88	10025.7	0
643.26	9905.1	0
653.04	10046.5	0
689.97	10020.4	0
724.53	9891.5	0
797.36	9968.6	0
814.11	9994.5	0
892.06	9951.4	0
428.44	9896.3	0
516.6	9995.9	0
577.39	10006.7	0
613.4	9881.2	0
664.61	9960.9	0
747.63	9996.2	0
806.15	9917.8	0
446
# a b m n k rhoa
1	14	3	2	-5.82109842560336e+003	1.46866313277973e+001
1	14	6	4	4.91953305912332e+003	3.14702529792119e+001
1	14	8	5	5.01085872748585e+003	3.49417200785043e+001
1	14	9	6	2.49049869640436e+004	2.49224204549184e+001
1	14	18	8	1.39935366887627e+004	3.66210855144920e+001
1	14	11	10	1.12657054665885e+006	-5.08646601816469e+002
1	14	3	4	1.24828636289255e+003	5.74723524339359e+001
1	14	15	4	-1.00409631037084e+003	5.29339492901299e+001
1	14	6	16	-1.16152214980077e+004	3.75729185017552e+001
1	14	8	7	7.78370589372994e+003	3.00482182321551e+001
1	14	9	17	6.59414720404204e+003	3.00561229560236e+001
1	14	18	9	-1.68073863599531e+004	1.48661332353785e+001
1	14	11	19	-5.10532226623917e+004	3.08565677771496e+001
1	14	3	16	1.95414411389266e+003	6.39649992800484e+001
1	14	15	5	-1.10032968878594e+003	5.51727312551046e+001
1	14	6	17	8.96884863327740e+003	3.19317917890575e+001
1	14	8	17	4.83315485249331e+004	3.44700604079823e+001
1	14	9	19	-1.48544964330584e+005	3.18183313596110e+001
1	14	18	10	-2.18557416899742e+004	3.13083499708880e+001
1	14	11	12	-3.15604541154042e+004	2.65328737748203e+001
1	2	15	14	-1.25869027827503e+003	7.11197767933740e+001
1	2	6	4	-3.75171910883949e+003	4.80445149077985e+001
1	2	8	5	-1.35174596493837e+004	2.92653001409157e+001
1	2	9	6	2.00748199754865e+004	2.40596717406205e+001
1	2	18	8	-2.50130643409776e+004	3.01157294665370e+001
1	2	11	10	1.20075241198735e+005	2.15174832228133e+001
1	2	3	4	5.62362076878205e+003	1.42069531481741e+002
1	2	15	4	4.74869432042693e+003	1.26547954945057e+001
1	2	6	16	6.13108515451734e+003	3.11354897401854e+001
1	2	8	7	-1.72329268244646e+004	2.66162554803856e+001
1	2	9	17	-1.17021277896898e+004	3.06712769367769e+001
1	2	18	9	1.20128332257844e+004	2.21901055346690e+001
1	2	11	19	3.40007154325037e+004	2.08594389178410e+001
1	2	3	16	1.64617421797506e+003	6.97039549117181e+001
1	2	15	5	4.34568697476569e+003	3.84497692153319e+001
1	2	6	17	-7.39272098894285e+003	2.57192763205322e+001
1	2	8	17	2.64768296455697e+004	1.09719982051241e+001
1	2	9	19	-2.40691420844535e+004	2.21580522029479e+001
1	2	18	10	4.85100114705224e+004	2.54726070231713e+001
1	2	11	12	8.49429566597231e+004	2.32318986464343e+001
2	4	15	14	-1.98951208925219e+003	2.65675465374559e+001
2	4	8	5	3.93646004922991e+003	3.90181920079669e+001
2	4	9	6	1.61236645023318e+003	3.83710967826493e+001
2	4	18	8	1.01424029003821e+004	2.96685569641978e+001
2	4	11	10	4.63905764932699e+004	3.20280540109536e+001
2	4	1	13	-1.62418619661271e+003	3.63850191765178e+001
2	4	6	16	-1.81479149433540e+004	2.96355451024971e+001
2	4	8	7	1.11939843529805e+004	2.76983948830149e+001
2	4	9	17	1.99523332063560e+003	3.85658648545656e+001
2	4	18	9	-2.56001616497240e+005	-6.02115802001509e+002
2	4	11	19	-2.23954619810698e+005	2.82630730201101e+001
2	4	1	14	1.04752914579798e+003	4.96664993897197e+001
2	4	3	16	-1.73687303245657e+004	1.82951784000781e+002
2	4	15	5	-1.69013747893686e+003	3.68517575907392e+001
2	4	6	17	-8.40252190846090e+003	7.20701109132509e+001
2	4	8	17	2.50819976539915e+003	3.40066740592347e+001
2	4	9	19	-8.35946543969485e+003	3.13998240845818e+001
2	4	18	10	-1.02553787233554e+004	4.28469723061789e+001
2	4	11	12	-1.43726171788530e+004	2.60431823280817e+001
2	11	15	14	-3.12608099153170e+003	3.42243346952891e+001
2	11	6	4	-1.72158056684858e+003	2.69151905821107e+001
2	11	8	5	-2.85500795702316e+003	3.08443639644954e+001
2	11	9	6	-1.49756010310702e+003	3.08027147367670e+001
2	11	18	8	-8.50771929177432e+002	2.92648528198453e+001
2	11	1	13	-6.79260964900706e+003	1.73619102628621e+001
2	11	3	4	1.26304230425348e+003	3.58880840330584e+001
2	11	15	4	-1.92335315873549e+003	2.99004482057019e+001
2	11	6	16	-2.40020276368220e+003	3.17287603736677e+001
2	11	8	7	-4.14795453226228e+003	2.85146986365838e+001
