19
# x y z
474.1	9940	0
499.62	9858.4	0
531.23	9919.3	0
571.7	9936.5	0
639.88	10025.7	0
643.26	9905.1	0
653.04	10046.5	0
689.97	10020.4	0
724.53	9891.5	0
797.36	9968.6	0
814.11	9994.5	0
892.06	9951.4	0
428.44	9896.3	0
516.6	9995.9	0
577.39	10006.7	0
613.4	9881.2	0
664.61	9960.9	0
747.63	9996.2	0
806.15	9917.8	0
446
# a b m n k rhoa
1	14	3	2	-5.84838757819858e+003	9.55041691519828e+000
1	14	6	4	4.89398182098837e+003	3.45725557780082e+001
1	14	8	5	5.00209170823065e+003	3.37541148471404e+001
1	14	9	6	2.48117755182462e+004	2.02265594024743e+001
1	14	18	8	1.39440435175821e+004	2.97175455446709e+001
1	14	11	10	1.10282614996214e+006	-6.39639166978042e+000
1	14	3	4	1.24389348969583e+003	5.74367818867048e+001
1	14	15	4	-1.04362067962558e+003	5.45145698209217e+001
1	14	6	16	-1.03751677082642e+004	3.59115679886149e+001
1	14	8	7	7.77300452469508e+003	3.09933009413167e+001
1	14	9	17	6.37904728739486e+003	3.02641140455874e+001
1	14	18	9	-1.67873778365362e+004	2.86224792112942e+001
1	14	11	19	-5.25025741249554e+004	3.21683271663602e+001
1	14	3	16	1.98723884847574e+003	7.05543319046283e+001
1	14	15	5	-1.14726467075559e+003	5.72653718613639e+001
1	14	6	17	8.58665561239098e+003	3.10467706977221e+001
1	14	8	17	3.92473193524356e+004	2.76458117518556e+001
1	14	9	19	-1.60097203876958e+005	2.52313193310086e+001
1	14	18	10	-2.18048657492523e+004	2.92010762113987e+001
1	14	11	12	-3.17219247872353e+004	2.61071440998947e+001
1	2	15	14	-1.30341156077891e+003	6.30603547220446e+001
1	2	6	4	-3.75080091994735e+003	4.59296825050313e+001
1	2	8	5	-1.35185224700176e+004	3.01557680738684e+001
1	2	9	6	1.99807888548585e+004	2.12655535782259e+001
1	2	18	8	-2.45826205064403e+004	2.55610088025967e+001
1	2	11	10	1.19992484769998e+005	2.39025029661837e+001
1	2	3	4	5.62632226839943e+003	1.45368976345317e+002
1	2	15	4	4.95562435724916e+003	1.42454377773484e+001
1	2	6	16	5.38708479215641e+003	3.05878674498641e+001
1	2	8	7	-1.72304361571848e+004	2.68501886637411e+001
1	2	9	17	-1.14457121269652e+004	3.02887880015880e+001
1	2	18	9	1.20994097071623e+004	2.43319129211033e+001
1	2	11	19	3.46268749745561e+004	2.27394687957910e+001
1	2	3	16	1.58736488712448e+003	6.92324433424680e+001
1	2	15	5	4.52381868351532e+003	3.96842946374014e+001
1	2	6	17	-7.27711804233807e+003	2.53512961240931e+001
1	2	8	17	2.78095713288575e+004	1.31622701099482e+001
1	2	9	19	-2.37209382321195e+004	2.18659608623678e+001
1	2	18	10	5.01344500215160e+004	2.60197795611668e+001
1	2	11	12	8.35105891327964e+004	2.13954129358224e+001
2	4	15	14	-2.53332550934145e+003	3.51288648403851e+001
2	4	8	5	3.92628002979050e+003	3.78010462428140e+001
2	4	9	6	1.60806160631255e+003	4.08420310956081e+001
2	4	18	8	1.03465707435010e+004	3.05968790026811e+001
2	4	11	10	4.62991776800025e+004	3.07056146373777e+001
2	4	1	13	-1.64910207461711e+003	3.65495440103614e+001
2	4	6	16	-1.12541812225789e+004	2.12253857857838e+001
2	4	8	7	1.11655580919747e+004	2.79719561320150e+001
2	4	9	17	1.91414559345009e+003	3.13561932099840e+001
2	4	18	9	-1.56917505641758e+005	-1.40755002560657e+001
2	4	11	19	-2.82101724221940e+005	3.87889870805167e+001
2	4	1	14	1.00571068857742e+003	4.80840337315748e+001
2	4	3	16	-1.04604094189171e+004	1.09028847373372e+002
2	4	15	5	-1.91515423227323e+003	4.10762279737963e+001
2	4	6	17	-1.00562726802703e+004	8.88743210664251e+001
2	4	8	17	2.38434073278574e+003	3.28163968075499e+001
2	4	9	19	-8.41026254884904e+003	3.23147517914427e+001
2	4	18	10	-9.98685219137263e+003	2.88749857409157e+001
2	4	11	12	-1.45352387783858e+004	2.80791742720856e+001
2	11	15	14	-2.96802733615123e+003	3.21535305407271e+001
2	11	6	4	-1.71912410406491e+003	2.98881759360414e+001
2	11	8	5	-2.85317379842659e+003	3.02151105253375e+001
2	11	9	6	-1.49676673781652e+003	2.83517555477205e+001
2	11	18	8	-8.63089814741050e+002	3.00685818928931e+001
2	11	1	13	-7.56903614387206e+003	1.59419039262233e+001
2	11	3	4	1.25920449514698e+003	3.67738080762725e+001
2	11	15	4	-1.84760800577691e+003	3.17474483632646e+001
2	11	6	16	-2.17365086965113e+003	2.94144956633799e+001
2	11	8	7	-4.14678635147608e+003	2.83349911396361e+001
2	11	9	17	-4.02705008757145e+003	1.97780510950896e+001
2	11	18	9	-8.16634404400721e+002	3.08881347217315e+001
2	11	1	14	1.34467219714829e+003	5.36752800935682e+001
2	11	3	16	1.09195545595354e+003	3.65783238635316e+001
2	11	15	5	2.35859451241072e+003	2.72559181854183e+001
2	11	6	17	2.38216586422300e+003	3.29398749207164e+001
2	11	8	17	-3.18237294616058e+003	2.52234879712688e+001
2	11	9	19	9.56311823100300e+002	2.93058889253618e+001
2	11	18	10	5.34350592670437e+002	2.44755548518545e+001
2	16	15	14	-2.92990411594436e+003	3.38541630885023e+001
2	16	6	4	-4.23263795196170e+002	6.68296708664570e+001
2	16	8	5	3.40113513453139e+004	7.38726551220219e+001
2	16	9	6	4.16933091529853e+002	6.94088113325049e+001
2	16	18	8	-3.92159317637256e+004	4.09100600159185e+001
